minute,h_pts,a_pts,score_diff,home_win,game_id,season
27,42.0,32.0,10.0,1,0029900846,1999-00
28,44.0,34.0,10.0,1,0029900846,1999-00
29,48.0,34.0,14.0,1,0029900846,1999-00
30,50.0,38.0,12.0,1,0029900846,1999-00
31,53.0,40.0,13.0,1,0029900846,1999-00
32,53.0,42.0,11.0,1,0029900846,1999-00
33,57.0,44.0,13.0,1,0029900846,1999-00
34,59.0,48.0,11.0,1,0029900846,1999-00
35,60.0,50.0,10.0,1,0029900846,1999-00
36,62.0,55.0,7.0,1,0029900846,1999-00
37,62.0,57.0,5.0,1,0029900846,1999-00
38,64.0,59.0,5.0,1,0029900846,1999-00
39,66.0,59.0,7.0,1,0029900846,1999-00
40,70.0,59.0,11.0,1,0029900846,1999-00
41,70.0,63.0,7.0,1,0029900846,1999-00
42,70.0,63.0,7.0,1,0029900846,1999-00
43,75.0,65.0,10.0,1,0029900846,1999-00
44,77.0,67.0,10.0,1,0029900846,1999-00
45,81.0,69.0,12.0,1,0029900846,1999-00
46,83.0,74.0,9.0,1,0029900846,1999-00
47,86.0,77.0,9.0,1,0029900846,1999-00
48,88.0,79.0,9.0,1,0029900846,1999-00
49,88.0,79.0,9.0,1,0029900846,1999-00
1,0.0,2.0,-2.0,1,0020400758,2004-05
2,2.0,2.0,0.0,1,0020400758,2004-05
3,2.0,6.0,-4.0,1,0020400758,2004-05
4,4.0,8.0,-4.0,1,0020400758,2004-05
5,6.0,11.0,-5.0,1,0020400758,2004-05
6,11.0,11.0,0.0,1,0020400758,2004-05
7,15.0,13.0,2.0,1,0020400758,2004-05
8,17.0,17.0,0.0,1,0020400758,2004-05
9,19.0,17.0,2.0,1,0020400758,2004-05
10,21.0,17.0,4.0,1,0020400758,2004-05
11,23.0,17.0,6.0,1,0020400758,2004-05
12,26.0,19.0,7.0,1,0020400758,2004-05
13,26.0,23.0,3.0,1,0020400758,2004-05
14,27.0,23.0,4.0,1,0020400758,2004-05
15,29.0,23.0,6.0,1,0020400758,2004-05
16,29.0,24.0,5.0,1,0020400758,2004-05
17,31.0,28.0,3.0,1,0020400758,2004-05
18,33.0,30.0,3.0,1,0020400758,2004-05
19,36.0,34.0,2.0,1,0020400758,2004-05
20,38.0,36.0,2.0,1,0020400758,2004-05
21,38.0,41.0,-3.0,1,0020400758,2004-05
22,41.0,41.0,0.0,1,0020400758,2004-05
23,43.0,41.0,2.0,1,0020400758,2004-05
24,45.0,41.0,4.0,1,0020400758,2004-05
25,47.0,45.0,2.0,1,0020400758,2004-05
26,47.0,46.0,1.0,1,0020400758,2004-05
27,51.0,48.0,3.0,1,0020400758,2004-05
28,53.0,50.0,3.0,1,0020400758,2004-05
29,55.0,52.0,3.0,1,0020400758,2004-05
30,55.0,56.0,-1.0,1,0020400758,2004-05
31,55.0,60.0,-5.0,1,0020400758,2004-05
32,57.0,62.0,-5.0,1,0020400758,2004-05
33,59.0,62.0,-3.0,1,0020400758,2004-05
34,63.0,62.0,1.0,1,0020400758,2004-05
35,63.0,64.0,-1.0,1,0020400758,2004-05
36,63.0,64.0,-1.0,1,0020400758,2004-05
37,63.0,64.0,-1.0,1,0020400758,2004-05
38,65.0,64.0,1.0,1,0020400758,2004-05
39,65.0,66.0,-1.0,1,0020400758,2004-05
40,67.0,66.0,1.0,1,0020400758,2004-05
41,69.0,66.0,3.0,1,0020400758,2004-05
42,70.0,66.0,4.0,1,0020400758,2004-05
43,71.0,66.0,5.0,1,0020400758,2004-05
44,71.0,68.0,3.0,1,0020400758,2004-05
45,73.0,70.0,3.0,1,0020400758,2004-05
46,73.0,72.0,1.0,1,0020400758,2004-05
47,75.0,74.0,1.0,1,0020400758,2004-05
48,77.0,77.0,0.0,1,0020400758,2004-05
49,80.0,77.0,3.0,1,0020400758,2004-05
1,2.0,2.0,0.0,0,0021200415,2012-13
2,4.0,4.0,0.0,0,0021200415,2012-13
3,4.0,4.0,0.0,0,0021200415,2012-13
4,6.0,8.0,-2.0,0,0021200415,2012-13
5,8.0,11.0,-3.0,0,0021200415,2012-13
6,12.0,14.0,-2.0,0,0021200415,2012-13
7,14.0,14.0,0.0,0,0021200415,2012-13
8,16.0,14.0,2.0,0,0021200415,2012-13
9,20.0,16.0,4.0,0,0021200415,2012-13
10,20.0,18.0,2.0,0,0021200415,2012-13
11,22.0,20.0,2.0,0,0021200415,2012-13
12,24.0,22.0,2.0,0,0021200415,2012-13
13,27.0,22.0,5.0,0,0021200415,2012-13
14,29.0,24.0,5.0,0,0021200415,2012-13
15,31.0,27.0,4.0,0,0021200415,2012-13
16,33.0,31.0,2.0,0,0021200415,2012-13
17,35.0,31.0,4.0,0,0021200415,2012-13
18,37.0,35.0,2.0,0,0021200415,2012-13
19,37.0,39.0,-2.0,0,0021200415,2012-13
20,38.0,43.0,-5.0,0,0021200415,2012-13
21,40.0,45.0,-5.0,0,0021200415,2012-13
22,40.0,48.0,-8.0,0,0021200415,2012-13
23,42.0,55.0,-13.0,0,0021200415,2012-13
24,42.0,55.0,-13.0,0,0021200415,2012-13
25,44.0,57.0,-13.0,0,0021200415,2012-13
26,44.0,59.0,-15.0,0,0021200415,2012-13
27,49.0,60.0,-11.0,0,0021200415,2012-13
28,49.0,60.0,-11.0,0,0021200415,2012-13
29,52.0,63.0,-11.0,0,0021200415,2012-13
30,54.0,65.0,-11.0,0,0021200415,2012-13
31,56.0,67.0,-11.0,0,0021200415,2012-13
32,58.0,69.0,-11.0,0,0021200415,2012-13
33,58.0,71.0,-13.0,0,0021200415,2012-13
34,62.0,71.0,-9.0,0,0021200415,2012-13
35,64.0,74.0,-10.0,0,0021200415,2012-13
36,67.0,78.0,-11.0,0,0021200415,2012-13
37,67.0,80.0,-13.0,0,0021200415,2012-13
38,72.0,82.0,-10.0,0,0021200415,2012-13
39,77.0,84.0,-7.0,0,0021200415,2012-13
40,80.0,84.0,-4.0,0,0021200415,2012-13
41,80.0,87.0,-7.0,0,0021200415,2012-13
42,82.0,90.0,-8.0,0,0021200415,2012-13
43,84.0,93.0,-9.0,0,0021200415,2012-13
44,86.0,97.0,-11.0,0,0021200415,2012-13
45,89.0,99.0,-10.0,0,0021200415,2012-13
46,89.0,99.0,-10.0,0,0021200415,2012-13
47,91.0,105.0,-14.0,0,0021200415,2012-13
48,93.0,108.0,-15.0,0,0021200415,2012-13
49,93.0,108.0,-15.0,0,0021200415,2012-13
1,0.0,2.0,-2.0,1,0021400131,2014-15
2,0.0,4.0,-4.0,1,0021400131,2014-15
3,4.0,4.0,0.0,1,0021400131,2014-15
4,4.0,7.0,-3.0,1,0021400131,2014-15
5,7.0,9.0,-2.0,1,0021400131,2014-15
6,10.0,11.0,-1.0,1,0021400131,2014-15
7,12.0,11.0,1.0,1,0021400131,2014-15
8,17.0,13.0,4.0,1,0021400131,2014-15
9,19.0,15.0,4.0,1,0021400131,2014-15
10,24.0,17.0,7.0,1,0021400131,2014-15
11,27.0,19.0,8.0,1,0021400131,2014-15
12,29.0,22.0,7.0,1,0021400131,2014-15
13,32.0,24.0,8.0,1,0021400131,2014-15
14,35.0,26.0,9.0,1,0021400131,2014-15
15,35.0,26.0,9.0,1,0021400131,2014-15
16,37.0,26.0,11.0,1,0021400131,2014-15
17,39.0,26.0,13.0,1,0021400131,2014-15
18,39.0,29.0,10.0,1,0021400131,2014-15
19,39.0,31.0,8.0,1,0021400131,2014-15
20,41.0,33.0,8.0,1,0021400131,2014-15
21,41.0,33.0,8.0,1,0021400131,2014-15
22,43.0,35.0,8.0,1,0021400131,2014-15
23,45.0,35.0,10.0,1,0021400131,2014-15
24,47.0,35.0,12.0,1,0021400131,2014-15
25,47.0,39.0,8.0,1,0021400131,2014-15
26,54.0,39.0,15.0,1,0021400131,2014-15
27,54.0,43.0,11.0,1,0021400131,2014-15
28,56.0,47.0,9.0,1,0021400131,2014-15
29,56.0,48.0,8.0,1,0021400131,2014-15
30,58.0,50.0,8.0,1,0021400131,2014-15
31,60.0,52.0,8.0,1,0021400131,2014-15
32,62.0,52.0,10.0,1,0021400131,2014-15
33,64.0,52.0,12.0,1,0021400131,2014-15
34,64.0,55.0,9.0,1,0021400131,2014-15
35,64.0,57.0,7.0,1,0021400131,2014-15
36,68.0,57.0,11.0,1,0021400131,2014-15
37,68.0,57.0,11.0,1,0021400131,2014-15
38,71.0,59.0,12.0,1,0021400131,2014-15
39,75.0,60.0,15.0,1,0021400131,2014-15
40,78.0,60.0,18.0,1,0021400131,2014-15
41,81.0,62.0,19.0,1,0021400131,2014-15
42,86.0,62.0,24.0,1,0021400131,2014-15
43,90.0,64.0,26.0,1,0021400131,2014-15
44,90.0,68.0,22.0,1,0021400131,2014-15
45,90.0,68.0,22.0,1,0021400131,2014-15
46,90.0,70.0,20.0,1,0021400131,2014-15
47,92.0,76.0,16.0,1,0021400131,2014-15
48,93.0,80.0,13.0,1,0021400131,2014-15
49,93.0,80.0,13.0,1,0021400131,2014-15
1,2.0,2.0,0.0,0,0029800154,1998-99
2,4.0,5.0,-1.0,0,0029800154,1998-99
3,8.0,5.0,3.0,0,0029800154,1998-99
4,12.0,7.0,5.0,0,0029800154,1998-99
5,12.0,9.0,3.0,0,0029800154,1998-99
6,16.0,11.0,5.0,0,0029800154,1998-99
7,19.0,11.0,8.0,0,0029800154,1998-99
8,19.0,11.0,8.0,0,0029800154,1998-99
9,23.0,15.0,8.0,0,0029800154,1998-99
10,27.0,17.0,10.0,0,0029800154,1998-99
11,28.0,19.0,9.0,0,0029800154,1998-99
12,30.0,21.0,9.0,0,0029800154,1998-99
13,32.0,24.0,8.0,0,0029800154,1998-99
14,34.0,26.0,8.0,0,0029800154,1998-99
15,38.0,30.0,8.0,0,0029800154,1998-99
16,42.0,30.0,12.0,0,0029800154,1998-99
17,44.0,32.0,12.0,0,0029800154,1998-99
18,46.0,34.0,12.0,0,0029800154,1998-99
19,50.0,34.0,16.0,0,0029800154,1998-99
20,52.0,38.0,14.0,0,0029800154,1998-99
21,54.0,38.0,16.0,0,0029800154,1998-99
22,54.0,44.0,10.0,0,0029800154,1998-99
23,58.0,49.0,9.0,0,0029800154,1998-99
24,61.0,53.0,8.0,0,0029800154,1998-99
25,63.0,57.0,6.0,0,0029800154,1998-99
26,65.0,57.0,8.0,0,0029800154,1998-99
27,67.0,57.0,10.0,0,0029800154,1998-99
28,67.0,60.0,7.0,0,0029800154,1998-99
29,69.0,60.0,9.0,0,0029800154,1998-99
30,71.0,62.0,9.0,0,0029800154,1998-99
31,71.0,64.0,7.0,0,0029800154,1998-99
32,73.0,68.0,5.0,0,0029800154,1998-99
33,73.0,74.0,-1.0,0,0029800154,1998-99
34,75.0,76.0,-1.0,0,0029800154,1998-99
35,75.0,79.0,-4.0,0,0029800154,1998-99
36,78.0,84.0,-6.0,0,0029800154,1998-99
37,80.0,84.0,-4.0,0,0029800154,1998-99
38,80.0,87.0,-7.0,0,0029800154,1998-99
39,82.0,90.0,-8.0,0,0029800154,1998-99
40,86.0,92.0,-6.0,0,0029800154,1998-99
41,91.0,92.0,-1.0,0,0029800154,1998-99
42,93.0,93.0,0.0,0,0029800154,1998-99
43,95.0,95.0,0.0,0,0029800154,1998-99
44,95.0,97.0,-2.0,0,0029800154,1998-99
45,100.0,99.0,1.0,0,0029800154,1998-99
46,102.0,99.0,3.0,0,0029800154,1998-99
47,102.0,101.0,1.0,0,0029800154,1998-99
48,104.0,104.0,0.0,0,0029800154,1998-99
49,104.0,104.0,0.0,0,0029800154,1998-99
50,104.0,104.0,0.0,0,0029800154,1998-99
51,104.0,104.0,0.0,0,0029800154,1998-99
52,104.0,104.0,0.0,0,0029800154,1998-99
53,104.0,104.0,0.0,0,0029800154,1998-99
54,104.0,104.0,0.0,0,0029800154,1998-99
55,104.0,104.0,0.0,0,0029800154,1998-99
56,106.0,107.0,-1.0,0,0029800154,1998-99
57,106.0,107.0,-1.0,0,0029800154,1998-99
58,107.0,108.0,-1.0,0,0029800154,1998-99
59,111.0,110.0,1.0,0,0029800154,1998-99
60,113.0,115.0,-2.0,0,0029800154,1998-99
61,113.0,115.0,-2.0,0,0029800154,1998-99
1,2.0,0.0,2.0,0,0020000302,2000-01
2,6.0,5.0,1.0,0,0020000302,2000-01
3,8.0,10.0,-2.0,0,0020000302,2000-01
4,11.0,12.0,-1.0,0,0020000302,2000-01
5,13.0,16.0,-3.0,0,0020000302,2000-01
6,16.0,16.0,0.0,0,0020000302,2000-01
7,18.0,20.0,-2.0,0,0020000302,2000-01
8,20.0,22.0,-2.0,0,0020000302,2000-01
9,20.0,24.0,-4.0,0,0020000302,2000-01
10,22.0,24.0,-2.0,0,0020000302,2000-01
11,24.0,24.0,0.0,0,0020000302,2000-01
12,25.0,26.0,-1.0,0,0020000302,2000-01
13,25.0,26.0,-1.0,0,0020000302,2000-01
14,29.0,26.0,3.0,0,0020000302,2000-01
15,29.0,27.0,2.0,0,0020000302,2000-01
16,34.0,29.0,5.0,0,0020000302,2000-01
17,36.0,31.0,5.0,0,0020000302,2000-01
18,40.0,32.0,8.0,0,0020000302,2000-01
19,40.0,34.0,6.0,0,0020000302,2000-01
20,44.0,34.0,10.0,0,0020000302,2000-01
21,44.0,37.0,7.0,0,0020000302,2000-01
22,46.0,41.0,5.0,0,0020000302,2000-01
23,46.0,43.0,3.0,0,0020000302,2000-01
24,46.0,45.0,1.0,0,0020000302,2000-01
25,46.0,45.0,1.0,0,0020000302,2000-01
26,48.0,49.0,-1.0,0,0020000302,2000-01
27,52.0,49.0,3.0,0,0020000302,2000-01
28,54.0,52.0,2.0,0,0020000302,2000-01
29,56.0,52.0,4.0,0,0020000302,2000-01
30,58.0,56.0,2.0,0,0020000302,2000-01
31,58.0,58.0,0.0,0,0020000302,2000-01
32,58.0,63.0,-5.0,0,0020000302,2000-01
33,58.0,65.0,-7.0,0,0020000302,2000-01
34,58.0,68.0,-10.0,0,0020000302,2000-01
35,59.0,68.0,-9.0,0,0020000302,2000-01
36,59.0,70.0,-11.0,0,0020000302,2000-01
37,59.0,72.0,-13.0,0,0020000302,2000-01
38,61.0,74.0,-13.0,0,0020000302,2000-01
39,62.0,77.0,-15.0,0,0020000302,2000-01
40,62.0,79.0,-17.0,0,0020000302,2000-01
41,62.0,81.0,-19.0,0,0020000302,2000-01
42,64.0,81.0,-17.0,0,0020000302,2000-01
43,66.0,86.0,-20.0,0,0020000302,2000-01
44,71.0,86.0,-15.0,0,0020000302,2000-01
45,77.0,88.0,-11.0,0,0020000302,2000-01
46,77.0,88.0,-11.0,0,0020000302,2000-01
47,78.0,90.0,-12.0,0,0020000302,2000-01
48,80.0,92.0,-12.0,0,0020000302,2000-01
49,80.0,92.0,-12.0,0,0020000302,2000-01
1,2.0,0.0,2.0,1,0021100792,2011-12
2,2.0,2.0,0.0,1,0021100792,2011-12
3,4.0,7.0,-3.0,1,0021100792,2011-12
4,7.0,9.0,-2.0,1,0021100792,2011-12
5,12.0,11.0,1.0,1,0021100792,2011-12
6,14.0,11.0,3.0,1,0021100792,2011-12
7,14.0,13.0,1.0,1,0021100792,2011-12
8,18.0,16.0,2.0,1,0021100792,2011-12
9,25.0,16.0,9.0,1,0021100792,2011-12
10,28.0,16.0,12.0,1,0021100792,2011-12
11,30.0,16.0,14.0,1,0021100792,2011-12
12,32.0,18.0,14.0,1,0021100792,2011-12
13,32.0,22.0,10.0,1,0021100792,2011-12
14,36.0,25.0,11.0,1,0021100792,2011-12
15,38.0,25.0,13.0,1,0021100792,2011-12
16,38.0,27.0,11.0,1,0021100792,2011-12
17,41.0,31.0,10.0,1,0021100792,2011-12
18,44.0,31.0,13.0,1,0021100792,2011-12
19,49.0,31.0,18.0,1,0021100792,2011-12
20,51.0,31.0,20.0,1,0021100792,2011-12
21,55.0,34.0,21.0,1,0021100792,2011-12
22,55.0,38.0,17.0,1,0021100792,2011-12
23,56.0,41.0,15.0,1,0021100792,2011-12
24,58.0,41.0,17.0,1,0021100792,2011-12
25,62.0,41.0,21.0,1,0021100792,2011-12
26,64.0,44.0,20.0,1,0021100792,2011-12
27,64.0,47.0,17.0,1,0021100792,2011-12
28,66.0,50.0,16.0,1,0021100792,2011-12
29,68.0,50.0,18.0,1,0021100792,2011-12
30,70.0,52.0,18.0,1,0021100792,2011-12
31,74.0,52.0,22.0,1,0021100792,2011-12
32,76.0,56.0,20.0,1,0021100792,2011-12
33,80.0,59.0,21.0,1,0021100792,2011-12
34,80.0,61.0,19.0,1,0021100792,2011-12
35,84.0,63.0,21.0,1,0021100792,2011-12
36,90.0,63.0,27.0,1,0021100792,2011-12
37,94.0,65.0,29.0,1,0021100792,2011-12
38,96.0,67.0,29.0,1,0021100792,2011-12
39,99.0,67.0,32.0,1,0021100792,2011-12
40,102.0,68.0,34.0,1,0021100792,2011-12
41,104.0,73.0,31.0,1,0021100792,2011-12
42,106.0,75.0,31.0,1,0021100792,2011-12
43,106.0,78.0,28.0,1,0021100792,2011-12
44,111.0,82.0,29.0,1,0021100792,2011-12
45,115.0,84.0,31.0,1,0021100792,2011-12
46,117.0,86.0,31.0,1,0021100792,2011-12
47,121.0,86.0,35.0,1,0021100792,2011-12
48,125.0,90.0,35.0,1,0021100792,2011-12
49,125.0,90.0,35.0,1,0021100792,2011-12
1,2.0,5.0,-3.0,0,0021000365,2010-11
2,6.0,5.0,1.0,0,0021000365,2010-11
3,8.0,7.0,1.0,0,0021000365,2010-11
4,8.0,11.0,-3.0,0,0021000365,2010-11
5,8.0,13.0,-5.0,0,0021000365,2010-11
6,11.0,15.0,-4.0,0,0021000365,2010-11
7,14.0,17.0,-3.0,0,0021000365,2010-11
8,18.0,22.0,-4.0,0,0021000365,2010-11
9,21.0,24.0,-3.0,0,0021000365,2010-11
10,24.0,27.0,-3.0,0,0021000365,2010-11
11,29.0,27.0,2.0,0,0021000365,2010-11
12,31.0,29.0,2.0,0,0021000365,2010-11
13,33.0,29.0,4.0,0,0021000365,2010-11
14,33.0,34.0,-1.0,0,0021000365,2010-11
15,37.0,36.0,1.0,0,0021000365,2010-11
16,39.0,39.0,0.0,0,0021000365,2010-11
17,41.0,42.0,-1.0,0,0021000365,2010-11
18,41.0,42.0,-1.0,0,0021000365,2010-11
19,46.0,46.0,0.0,0,0021000365,2010-11
20,48.0,49.0,-1.0,0,0021000365,2010-11
21,48.0,51.0,-3.0,0,0021000365,2010-11
22,51.0,57.0,-6.0,0,0021000365,2010-11
23,51.0,59.0,-8.0,0,0021000365,2010-11
24,53.0,61.0,-8.0,0,0021000365,2010-11
25,57.0,61.0,-4.0,0,0021000365,2010-11
26,59.0,61.0,-2.0,0,0021000365,2010-11
27,59.0,61.0,-2.0,0,0021000365,2010-11
28,61.0,61.0,0.0,0,0021000365,2010-11
29,64.0,63.0,1.0,0,0021000365,2010-11
30,66.0,67.0,-1.0,0,0021000365,2010-11
31,68.0,67.0,1.0,0,0021000365,2010-11
32,68.0,71.0,-3.0,0,0021000365,2010-11
33,71.0,74.0,-3.0,0,0021000365,2010-11
34,72.0,74.0,-2.0,0,0021000365,2010-11
35,74.0,74.0,0.0,0,0021000365,2010-11
36,78.0,79.0,-1.0,0,0021000365,2010-11
37,83.0,82.0,1.0,0,0021000365,2010-11
38,85.0,87.0,-2.0,0,0021000365,2010-11
39,88.0,87.0,1.0,0,0021000365,2010-11
40,88.0,89.0,-1.0,0,0021000365,2010-11
41,88.0,92.0,-4.0,0,0021000365,2010-11
42,91.0,92.0,-1.0,0,0021000365,2010-11
43,91.0,98.0,-7.0,0,0021000365,2010-11
44,93.0,100.0,-7.0,0,0021000365,2010-11
45,93.0,106.0,-13.0,0,0021000365,2010-11
46,93.0,108.0,-15.0,0,0021000365,2010-11
47,93.0,111.0,-18.0,0,0021000365,2010-11
48,94.0,111.0,-17.0,0,0021000365,2010-11
49,94.0,111.0,-17.0,0,0021000365,2010-11
1,0.0,2.0,-2.0,0,0022000912,2020-21
2,2.0,5.0,-3.0,0,0022000912,2020-21
3,2.0,9.0,-7.0,0,0022000912,2020-21
4,6.0,9.0,-3.0,0,0022000912,2020-21
5,8.0,9.0,-1.0,0,0022000912,2020-21
6,10.0,13.0,-3.0,0,0022000912,2020-21
7,13.0,15.0,-2.0,0,0022000912,2020-21
8,16.0,18.0,-2.0,0,0022000912,2020-21
9,18.0,18.0,0.0,0,0022000912,2020-21
10,23.0,23.0,0.0,0,0022000912,2020-21
11,28.0,27.0,1.0,0,0022000912,2020-21
12,32.0,27.0,5.0,0,0022000912,2020-21
13,36.0,27.0,9.0,0,0022000912,2020-21
14,36.0,28.0,8.0,0,0022000912,2020-21
15,39.0,32.0,7.0,0,0022000912,2020-21
16,41.0,34.0,7.0,0,0022000912,2020-21
17,43.0,36.0,7.0,0,0022000912,2020-21
18,45.0,40.0,5.0,0,0022000912,2020-21
19,51.0,40.0,11.0,0,0022000912,2020-21
20,53.0,43.0,10.0,0,0022000912,2020-21
21,56.0,45.0,11.0,0,0022000912,2020-21
22,58.0,50.0,8.0,0,0022000912,2020-21
23,58.0,55.0,3.0,0,0022000912,2020-21
24,61.0,57.0,4.0,0,0022000912,2020-21
25,65.0,62.0,3.0,0,0022000912,2020-21
26,67.0,67.0,0.0,0,0022000912,2020-21
27,72.0,69.0,3.0,0,0022000912,2020-21
28,74.0,73.0,1.0,0,0022000912,2020-21
29,74.0,73.0,1.0,0,0022000912,2020-21
30,76.0,78.0,-2.0,0,0022000912,2020-21
31,81.0,81.0,0.0,0,0022000912,2020-21
32,84.0,86.0,-2.0,0,0022000912,2020-21
33,86.0,90.0,-4.0,0,0022000912,2020-21
34,88.0,93.0,-5.0,0,0022000912,2020-21
35,90.0,96.0,-6.0,0,0022000912,2020-21
36,90.0,97.0,-7.0,0,0022000912,2020-21
37,92.0,102.0,-10.0,0,0022000912,2020-21
38,92.0,102.0,-10.0,0,0022000912,2020-21
39,95.0,104.0,-9.0,0,0022000912,2020-21
40,97.0,109.0,-12.0,0,0022000912,2020-21
41,99.0,113.0,-14.0,0,0022000912,2020-21
42,101.0,115.0,-14.0,0,0022000912,2020-21
43,104.0,117.0,-13.0,0,0022000912,2020-21
44,106.0,119.0,-13.0,0,0022000912,2020-21
45,106.0,119.0,-13.0,0,0022000912,2020-21
46,110.0,124.0,-14.0,0,0022000912,2020-21
47,115.0,124.0,-9.0,0,0022000912,2020-21
48,119.0,128.0,-9.0,0,0022000912,2020-21
49,119.0,128.0,-9.0,0,0022000912,2020-21
1,4.0,0.0,4.0,0,0020000126,2000-01
2,4.0,2.0,2.0,0,0020000126,2000-01
3,8.0,2.0,6.0,0,0020000126,2000-01
4,8.0,4.0,4.0,0,0020000126,2000-01
5,11.0,4.0,7.0,0,0020000126,2000-01
6,13.0,6.0,7.0,0,0020000126,2000-01
7,15.0,10.0,5.0,0,0020000126,2000-01
8,18.0,10.0,8.0,0,0020000126,2000-01
9,21.0,12.0,9.0,0,0020000126,2000-01
10,23.0,16.0,7.0,0,0020000126,2000-01
11,27.0,17.0,10.0,0,0020000126,2000-01
12,27.0,19.0,8.0,0,0020000126,2000-01
13,29.0,21.0,8.0,0,0020000126,2000-01
14,33.0,21.0,12.0,0,0020000126,2000-01
15,33.0,25.0,8.0,0,0020000126,2000-01
16,35.0,25.0,10.0,0,0020000126,2000-01
17,37.0,27.0,10.0,0,0020000126,2000-01
18,39.0,32.0,7.0,0,0020000126,2000-01
19,42.0,37.0,5.0,0,0020000126,2000-01
20,44.0,39.0,5.0,0,0020000126,2000-01
21,46.0,41.0,5.0,0,0020000126,2000-01
22,46.0,41.0,5.0,0,0020000126,2000-01
23,49.0,41.0,8.0,0,0020000126,2000-01
24,49.0,42.0,7.0,0,0020000126,2000-01
25,52.0,44.0,8.0,0,0020000126,2000-01
26,54.0,44.0,10.0,0,0020000126,2000-01
27,56.0,46.0,10.0,0,0020000126,2000-01
28,58.0,48.0,10.0,0,0020000126,2000-01
29,58.0,52.0,6.0,0,0020000126,2000-01
30,60.0,55.0,5.0,0,0020000126,2000-01
31,60.0,58.0,2.0,0,0020000126,2000-01
32,64.0,62.0,2.0,0,0020000126,2000-01
33,65.0,67.0,-2.0,0,0020000126,2000-01
34,67.0,67.0,0.0,0,0020000126,2000-01
35,69.0,71.0,-2.0,0,0020000126,2000-01
36,71.0,74.0,-3.0,0,0020000126,2000-01
37,71.0,77.0,-6.0,0,0020000126,2000-01
38,71.0,79.0,-8.0,0,0020000126,2000-01
39,73.0,86.0,-13.0,0,0020000126,2000-01
40,78.0,88.0,-10.0,0,0020000126,2000-01
41,80.0,90.0,-10.0,0,0020000126,2000-01
42,80.0,93.0,-13.0,0,0020000126,2000-01
43,82.0,95.0,-13.0,0,0020000126,2000-01
44,84.0,97.0,-13.0,0,0020000126,2000-01
45,86.0,102.0,-16.0,0,0020000126,2000-01
46,86.0,102.0,-16.0,0,0020000126,2000-01
47,96.0,104.0,-8.0,0,0020000126,2000-01
48,99.0,106.0,-7.0,0,0020000126,2000-01
49,99.0,106.0,-7.0,0,0020000126,2000-01
1,2.0,3.0,-1.0,1,0022000708,2020-21
2,5.0,5.0,0.0,1,0022000708,2020-21
3,7.0,8.0,-1.0,1,0022000708,2020-21
4,10.0,10.0,0.0,1,0022000708,2020-21
5,12.0,16.0,-4.0,1,0022000708,2020-21
6,15.0,16.0,-1.0,1,0022000708,2020-21
7,15.0,21.0,-6.0,1,0022000708,2020-21
8,18.0,22.0,-4.0,1,0022000708,2020-21
9,22.0,24.0,-2.0,1,0022000708,2020-21
10,24.0,24.0,0.0,1,0022000708,2020-21
11,32.0,24.0,8.0,1,0022000708,2020-21
12,32.0,27.0,5.0,1,0022000708,2020-21
13,34.0,30.0,4.0,1,0022000708,2020-21
14,34.0,30.0,4.0,1,0022000708,2020-21
15,39.0,30.0,9.0,1,0022000708,2020-21
16,39.0,35.0,4.0,1,0022000708,2020-21
17,42.0,37.0,5.0,1,0022000708,2020-21
18,47.0,42.0,5.0,1,0022000708,2020-21
19,47.0,44.0,3.0,1,0022000708,2020-21
20,50.0,48.0,2.0,1,0022000708,2020-21
21,53.0,48.0,5.0,1,0022000708,2020-21
22,59.0,53.0,6.0,1,0022000708,2020-21
23,62.0,55.0,7.0,1,0022000708,2020-21
24,64.0,55.0,9.0,1,0022000708,2020-21
25,64.0,57.0,7.0,1,0022000708,2020-21
26,68.0,63.0,5.0,1,0022000708,2020-21
27,68.0,68.0,0.0,1,0022000708,2020-21
28,72.0,72.0,0.0,1,0022000708,2020-21
29,74.0,72.0,2.0,1,0022000708,2020-21
30,78.0,72.0,6.0,1,0022000708,2020-21
31,80.0,74.0,6.0,1,0022000708,2020-21
32,83.0,76.0,7.0,1,0022000708,2020-21
33,85.0,76.0,9.0,1,0022000708,2020-21
34,85.0,78.0,7.0,1,0022000708,2020-21
35,86.0,78.0,8.0,1,0022000708,2020-21
36,88.0,81.0,7.0,1,0022000708,2020-21
37,92.0,81.0,11.0,1,0022000708,2020-21
38,92.0,83.0,9.0,1,0022000708,2020-21
39,95.0,84.0,11.0,1,0022000708,2020-21
40,99.0,84.0,15.0,1,0022000708,2020-21
41,100.0,87.0,13.0,1,0022000708,2020-21
42,103.0,89.0,14.0,1,0022000708,2020-21
43,107.0,91.0,16.0,1,0022000708,2020-21
44,110.0,94.0,16.0,1,0022000708,2020-21
45,110.0,98.0,12.0,1,0022000708,2020-21
46,110.0,100.0,10.0,1,0022000708,2020-21
47,110.0,104.0,6.0,1,0022000708,2020-21
48,115.0,109.0,6.0,1,0022000708,2020-21
49,115.0,109.0,6.0,1,0022000708,2020-21
1,2.0,5.0,-3.0,1,0029701150,1997-98
2,6.0,5.0,1.0,1,0029701150,1997-98
3,10.0,7.0,3.0,1,0029701150,1997-98
4,12.0,11.0,1.0,1,0029701150,1997-98
5,17.0,13.0,4.0,1,0029701150,1997-98
